date,hour,CO,NO2,O3,SO2
20230505,16,0.59,13,72,6
20230505,17,0.59,15,68,6
20230505,18,0.59,18,67,6
20230505,19,0.59,19,66,7
20230505,20,0.67,18,63,6
20230505,21,0.74,20,53,6
20230505,22,0.79,18,52,7
20230505,23,0.69,18,55,8
20230506,0,0.63,17,59,9
20230506,1,0.57,16,64,8
20230506,2,0.56,18,66,9
20230506,3,0.57,19,59,8
20230506,4,0.56,17,63,8
20230506,5,0.54,17,66,9
20230506,6,0.56,21,60,9
20230506,7,0.61,22,58,10
20230506,8,0.68,18,68,12
20230506,9,0.56,15,77,12
20230506,10,0.57,14,87,11
20230506,11,0.55,12,100,10
20230506,12,0.51,12,113,10
20230506,13,0.51,11,128,10
20230506,14,0.56,11,139,9
20230506,15,0.54,11,145,9
20230506,16,0.54,11,149,10
20230506,17,0.54,13,156,9
20230506,18,0.5,15,147,9
20230506,19,0.5,17,134,8
20230506,20,0.49,18,124,8
20230506,21,0.51,20,111,8
20230506,22,0.5,19,99,8
20230506,23,0.48,20,91,9
20230507,0,0.56,19,87,10
20230507,1,0.61,20,83,10
20230507,2,0.56,20,80,10
20230507,3,0.6,19,78,9
20230507,4,0.59,19,76,10
20230507,5,0.55,20,69,10
20230507,6,0.55,21,70,10
20230507,7,0.59,23,69,11
20230507,8,0.61,25,68,11
20230507,9,0.65,22,78,12
20230507,10,0.63,19,99,13
20230507,11,0.63,16,118,12
20230507,12,0.59,13,134,12
20230507,13,0.56,12,147,12
20230507,14,0.55,12,157,11
20230507,15,0.55,13,162,11
20230507,16,0.53,13,166,11
20230507,17,0.53,14,167,11
20230507,18,0.54,16,165,11
20230507,19,0.55,20,149,11
20230507,20,0.6,26,126,11
20230507,21,0.62,35,104,10
20230507,22,0.5,27,109,8
20230507,23,0.49,20,108,9
20230508,0,0.46,20,100,8
20230508,1,0.45,22,89,8
20230508,2,0.42,21,85,8
20230508,3,0.42,20,82,8
20230508,4,0.44,21,76,8
20230508,5,0.45,27,67,9
20230508,6,0.49,31,59,9
20230508,7,0.5,42,47,9
20230508,8,0.55,42,52,12
20230508,9,0.56,34,68,15
20230508,10,0.5,24,85,12
20230508,11,0.45,13,105,11
20230508,12,0.44,11,115,10
20230508,13,0.44,10,126,8
20230508,14,0.48,10,134,9
20230508,15,0.45,11,137,10
20230508,16,0.46,10,136,10
20230508,17,0.49,9,136,10
20230508,18,0.5,10,133,10
20230508,19,0.5,14,127,9
20230508,20,0.5,22,112,9
20230508,21,0.54,30,95,12
20230508,22,0.6,41,70,10
20230508,23,0.65,45,51,8
20230509,0,0.64,48,40,8
20230509,1,0.67,65,22,9
20230509,2,0.63,53,31,9
20230509,3,0.64,53,27,8
20230509,4,0.63,57,17,7
20230509,5,0.7,64,10,9
20230509,6,0.7,68,12,11
20230509,7,0.71,65,17,13
20230509,8,0.64,55,49,19
20230509,9,0.59,37,89,16
20230509,10,0.5,22,117,11
20230509,11,0.46,18,129,11
20230509,12,0.44,12,142,10
20230509,13,0.44,10,151,8
20230509,14,0.44,10,157,9
20230509,15,0.41,9,154,8
20230509,16,0.41,11,157,8
20230509,17,0.44,11,159,8
20230509,18,0.44,15,152,8
20230509,19,0.44,16,141,9
20230509,20,0.46,24,120,9
20230509,21,0.46,26,109,10
20230509,22,0.45,31,97,12
20230509,23,0.45,33,86,13
20230510,0,0.46,37,73,14
20230510,1,0.46,38,62,14
20230510,2,0.47,49,43,13
20230510,3,0.47,56,31,12
20230510,4,0.53,69,19,12
20230510,5,0.54,70,18,13
20230510,6,0.55,65,23,14
20230510,7,0.54,61,28,16
20230510,8,0.53,52,38,17
20230510,9,0.5,40,59,20
20230510,10,0.47,35,73,18
20230510,11,0.46,38,80,16
20230510,12,0.49,25,92,13
20230510,13,0.49,21,92,12
20230510,14,0.46,17,97,11
20230510,15,0.42,14,111,12
20230510,16,0.41,14,111,13
20230510,17,0.41,15,108,13
20230510,18,0.4,16,105,10
20230510,19,0.46,19,98,8
20230510,20,0.47,23,87,8
20230510,21,0.5,26,72,11
20230510,22,0.53,26,70,10
20230510,23,0.51,28,70,10
20230511,0,0.59,29,72,10
20230511,1,0.57,32,72,11
20230511,2,0.56,32,71,11
20230511,3,0.54,27,72,11
20230511,4,0.57,32,63,10
20230511,5,0.56,39,49,11
20230511,6,0.59,42,42,11
20230511,7,0.66,50,33,11
20230511,8,0.66,49,46,12
20230511,9,0.57,33,81,14
20230511,10,0.51,19,115,13
20230511,11,0.47,14,131,11
20230511,12,0.54,14,145,11
20230511,13,0.51,11,156,10
20230511,14,0.44,11,159,10
20230511,15,0.42,9,154,9
20230511,16,0.39,8,149,8
20230511,17,0.35,9,149,7
20230511,18,0.4,10,149,7
20230511,19,0.42,12,146,7
20230511,20,0.45,16,134,8
20230511,21,0.47,20,124,8
20230511,22,0.46,22,115,8
20230511,23,0.49,25,105,8
20230512,0,0.51,28,95,8
20230512,1,0.51,33,80,9
20230512,2,0.54,39,63,9
20230512,3,0.6,44,50,10
20230512,4,0.63,45,45,11
20230512,5,0.6,52,32,11
20230512,6,0.66,54,27,11
20230512,7,0.74,51,35,14
20230512,8,0.79,50,64,18
20230512,9,0.75,36,101,16
20230512,10,0.67,25,127,14
20230512,11,0.59,15,157,11
20230512,12,0.56,15,170,10
20230512,13,0.51,12,179,10
20230512,14,0.49,11,183,10
20230512,15,0.49,11,179,10
20230512,16,0.44,11,172,10
20230512,17,0.41,11,162,9
20230512,18,0.42,11,155,9
20230512,19,0.4,12,142,9
20230512,20,0.44,15,129,8
20230512,21,0.45,16,118,8
20230512,22,0.47,16,113,9
20230512,23,0.49,17,113,10
20230513,0,0.47,16,112,9
20230513,1,0.46,17,107,10
20230513,2,0.45,18,102,10
20230513,3,0.47,18,95,10
20230513,4,0.49,19,91,10
20230513,5,0.51,20,86,10
20230513,6,0.56,21,79,10
20230513,7,0.6,24,74,10
20230513,8,0.63,24,80,11
20230513,9,0.61,18,94,12
20230513,10,0.57,15,108,13
20230513,11,0.61,15,125,12
20230513,12,0.65,15,147,13
20230513,13,0.69,16,161,13
20230513,14,0.76,14,180,13
20230513,15,0.59,12,177,11
20230513,16,0.47,10,173,10
20230513,17,0.42,10,167,9
20230513,18,0.44,11,169,8
20230513,19,0.49,13,173,9
20230513,20,0.56,22,150,10
20230513,21,0.6,29,120,9
20230513,22,0.65,45,87,9
20230513,23,0.69,51,66,9
20230514,0,0.74,53,51,8
20230514,1,0.75,53,46,8
20230514,2,0.82,49,43,8
20230514,3,0.77,58,27,9
20230514,4,0.8,76,9,11
20230514,5,0.73,66,26,13
20230514,6,0.69,52,49,20
20230514,7,0.74,44,60,20
20230514,8,0.72,39,75,17
20230514,9,0.71,33,94,17
20230514,10,0.64,23,121,14
20230514,11,0.6,15,146,11
20230514,12,0.56,11,157,11
20230514,13,0.5,9,163,10
20230514,14,0.5,9,166,10
20230514,15,0.5,12,163,9
20230514,16,0.46,11,160,9
20230514,17,0.46,14,155,8
20230514,18,0.46,13,152,9
20230514,19,0.46,13,144,9
20230514,20,0.51,18,134,10
20230514,21,0.55,18,130,10
20230514,22,0.57,22,117,11
20230514,23,0.57,20,125,11
20230515,0,0.59,17,134,11
20230515,1,0.6,15,138,11
20230515,2,0.62,15,137,11
20230515,3,0.61,14,132,10
20230515,4,0.61,13,128,9
20230515,5,0.6,14,123,10
20230515,6,0.63,13,123,11
20230515,7,0.61,15,119,11
20230515,8,0.61,16,121,11
20230515,9,0.63,15,129,12
20230515,10,0.64,17,139,12
20230515,11,0.64,14,157,11
20230515,12,0.63,13,173,11
20230515,13,0.6,10,180,11
20230515,14,0.59,9,177,11
20230515,15,0.59,9,172,10
20230515,16,0.61,9,174,10
20230515,17,0.63,9,174,10
20230515,18,0.57,10,170,9
20230515,19,0.56,12,160,9
20230515,20,0.55,15,154,9
20230515,21,0.56,17,147,9
20230515,22,0.56,17,134,10
20230515,23,0.54,17,123,9
20230516,0,0.59,17,115,10
20230516,1,0.64,18,107,10
20230516,2,0.66,19,100,11
20230516,3,0.68,21,89,12
20230516,4,0.67,21,81,12
20230516,5,0.7,21,77,12
20230516,6,0.71,22,73,12
20230516,7,0.74,26,69,12
20230516,8,0.72,25,83,12
20230516,9,0.67,20,106,12
20230516,10,0.64,16,129,12
20230516,11,0.65,14,146,11
20230516,12,0.61,11,157,10
20230516,13,0.56,9,161,10
20230516,14,0.55,8,164,9
20230516,15,0.54,10,172,9
20230516,16,0.53,11,175,9
20230516,17,0.51,14,169,9
20230516,18,0.53,17,164,9
20230516,19,0.59,22,151,9
20230516,20,0.59,17,139,9
20230516,21,0.64,16,131,10
20230516,22,0.64,18,129,10
20230516,23,0.66,20,118,12
20230517,0,0.7,23,102,12
20230517,1,0.71,27,88,12
20230517,2,0.67,21,87,12
20230517,3,0.69,21,74,13
20230517,4,0.66,20,67,12
20230517,5,0.64,18,68,12
20230517,6,0.62,20,65,10
20230517,7,0.6,20,64,9
20230517,8,0.53,17,82,9
20230517,9,0.5,14,98,9
20230517,10,0.53,10,122,9
20230517,11,0.51,8,132,8
20230517,12,0.52,8,143,9
20230517,13,0.61,9,158,11
20230517,14,0.61,10,160,12
20230517,15,0.63,13,171,11
20230517,16,0.59,16,183,9
20230517,17,0.6,15,186,9
20230517,18,0.52,13,166,9
20230517,19,0.49,14,145,9
20230517,20,0.53,12,118,7
20230517,21,0.53,12,109,7
20230517,22,0.53,13,101,8
20230517,23,0.5,15,90,8
20230518,0,0.49,17,82,7
20230518,1,0.5,18,73,8
20230518,2,0.5,22,63,8
20230518,3,0.49,24,50,9
20230518,4,0.46,12,64,9
20230518,5,0.37,8,85,7
20230518,6,0.41,8,89,7
20230518,7,0.44,9,88,6
20230518,8,0.41,10,92,6
20230518,9,0.42,12,93,6
20230518,10,0.46,12,90,6
20230518,11,0.61,13,91,6
20230518,12,0.61,10,105,6
20230518,13,0.53,8,120,6
20230518,14,0.44,7,125,6
20230518,15,0.4,8,124,6
20230518,16,0.39,10,121,6
20230518,17,0.44,12,122,6
20230518,18,0.54,12,125,7
20230518,19,0.63,12,117,9
20230518,20,0.57,11,109,8
20230518,21,0.51,11,102,7
20230518,22,0.42,12,98,7
20230518,23,0.41,13,92,11
20230519,0,0.4,13,92,7
20230519,1,0.41,15,84,7
20230519,2,0.45,19,73,7
20230519,3,0.45,20,66,12
20230519,4,0.4,22,58,9
20230519,5,0.44,23,51,12
20230519,6,0.46,24,50,17
20230519,7,0.45,19,62,19
20230519,8,0.42,15,76,12
20230519,9,0.45,12,84,8
20230519,10,0.42,8,98,8
20230519,11,0.43,6,106,7
20230519,12,0.4,6,112,7
20230519,13,0.4,5,117,7
20230519,14,0.39,5,122,7
20230519,15,0.39,6,123,7
20230519,16,0.39,6,125,7
20230519,17,0.39,6,126,7
20230519,18,0.39,7,126,7
20230519,19,0.39,8,126,7
20230519,20,0.41,12,114,8
20230519,21,0.44,14,100,7
20230519,22,0.45,13,96,7
20230519,23,0.49,11,99,9
20230520,0,0.51,11,95,10
20230520,1,0.54,12,95,8
20230520,2,0.53,15,90,8
20230520,3,0.51,16,88,8
20230520,4,0.53,16,90,9
20230520,5,0.56,17,86,9
20230520,6,0.6,20,78,9
20230520,7,0.6,22,79,10
20230520,8,0.65,22,95,11
20230520,9,0.66,17,118,11
20230520,10,0.71,15,140,11
20230520,11,0.7,14,160,10
20230520,12,0.69,12,172,10
20230520,13,0.65,10,183,9
20230520,14,0.66,9,191,9
20230520,15,0.66,8,190,8
20230520,16,0.64,11,183,8
20230520,17,0.61,10,179,8
20230520,18,0.6,16,173,8
20230520,19,0.57,19,162,9
20230520,20,0.55,19,148,9
20230520,21,0.53,20,138,10
20230520,22,0.57,19,143,10
20230520,23,0.57,17,156,9
20230521,0,0.61,16,161,10
20230521,1,0.61,19,147,10
20230521,2,0.63,21,133,12
20230521,3,0.66,23,109,12
20230521,4,0.72,26,76,14
20230521,5,1.01,26,57,18
20230521,6,0.88,26,56,15
20230521,7,0.59,24,61,11
20230521,8,0.42,19,70,9
20230521,9,0.39,15,85,8
20230521,10,0.4,12,105,7
20230521,11,0.41,12,117,7
20230521,12,0.4,12,126,8
20230521,13,0.4,11,135,8
20230521,14,0.4,10,140,8
20230521,15,0.4,12,143,8
20230521,16,0.4,14,145,8
20230521,17,0.4,15,130,7
20230521,18,0.44,18,90,8
20230521,19,0.54,22,65,10
20230521,20,0.55,27,55,11
20230521,21,0.64,27,49,12
20230521,22,0.61,24,51,11
20230521,23,0.5,21,53,10
20230522,0,0.55,26,39,11
20230522,1,0.63,28,33,9
20230522,2,0.64,26,33,8
20230522,3,0.69,25,33,8
20230522,4,0.64,21,41,8
20230522,5,0.59,18,47,8
20230522,6,0.64,18,43,11
20230522,7,0.59,19,38,10
20230522,8,0.6,22,33,10
20230522,9,0.68,21,36,10
20230522,10,0.65,19,48,11
20230522,11,0.61,15,74,11
20230522,12,0.53,11,107,11
20230522,13,0.42,8,125,10
20230522,14,0.41,8,135,9
20230522,15,0.42,9,142,9
20230522,16,0.42,9,146,9
20230522,17,0.4,10,147,9
20230522,18,0.42,11,148,9
20230522,19,0.41,13,141,9
20230522,20,0.44,16,124,8
20230522,21,0.46,22,109,8
20230522,22,0.49,29,92,8
20230522,23,0.47,28,86,8
20230523,0,0.49,27,84,8
20230523,1,0.47,28,77,10
20230523,2,0.47,27,69,10
20230523,3,0.47,27,63,12
20230523,4,0.49,30,55,12
20230523,5,0.54,31,51,13
20230523,6,0.56,36,44,13
20230523,7,0.61,35,53,16
20230523,8,0.6,28,77,17
20230523,9,0.69,23,100,17
20230523,10,0.6,20,127,15
20230523,11,0.54,13,158,12
20230523,12,0.51,12,170,11
20230523,13,0.46,9,172,10
20230523,14,0.45,8,171,10
20230523,15,0.44,9,167,9
20230523,16,0.41,9,161,8
20230523,17,0.41,9,155,8
20230523,18,0.4,13,149,7
20230523,19,0.39,13,142,8
20230523,20,0.41,18,127,8
20230523,21,0.41,16,120,8
20230523,22,0.39,15,115,10
20230523,23,0.39,16,114,11
20230524,0,0.39,13,111,9
20230524,1,0.4,14,109,9
20230524,2,0.42,15,104,11
20230524,3,0.45,14,107,10
20230524,4,0.45,11,126,9
20230524,5,0.49,13,115,8
20230524,6,0.5,17,103,8
20230524,7,0.51,26,83,8
20230524,8,0.57,37,68,10
20230524,9,0.52,31,94,10
20230524,10,0.51,30,105,11
20230524,11,0.49,15,119,9
20230524,12,0.46,9,130,8
20230524,13,0.41,7,134,8
20230524,14,0.33,5,128,6
20230524,15,0.31,5,132,6
20230524,16,0.34,6,134,6
20230524,17,0.36,8,134,6
20230524,18,0.37,9,134,7
20230524,19,0.39,10,135,7
20230524,20,0.4,15,127,7
20230524,21,0.45,20,116,10
20230524,22,0.46,23,108,10
20230524,23,0.46,21,106,9
20230525,0,0.49,21,99,9
20230525,1,0.47,22,94,9
20230525,2,0.47,22,86,8
20230525,3,0.47,23,80,8
20230525,4,0.49,28,71,12
20230525,5,0.49,29,65,9
20230525,6,0.49,30,62,8
20230525,7,0.54,31,63,11
20230525,8,0.55,32,66,11
20230525,9,0.56,27,77,9
20230525,10,0.55,19,100,9
20230525,11,0.53,15,117,10
20230525,12,0.52,13,133,9
20230525,13,0.54,12,146,9
20230525,14,0.51,13,150,9
20230525,15,0.53,14,153,8
20230525,16,0.52,13,153,8
20230525,17,0.54,14,148,8
20230525,18,0.55,15,144,7
20230525,19,0.56,16,135,7
20230525,20,0.51,22,112,7
20230525,21,0.52,25,95,7
20230525,22,0.56,44,64,8
20230525,23,0.54,42,61,10
20230526,0,0.54,37,65,14
20230526,1,0.53,28,76,14
20230526,2,0.54,28,78,17
20230526,3,0.53,33,65,13
20230526,4,0.56,37,55,14
20230526,5,0.59,34,56,12
20230526,6,0.6,31,60,12
20230526,7,0.64,29,70,13
20230526,8,0.66,27,93,14
20230526,9,0.7,23,108,14
20230526,10,0.68,20,121,13
20230526,11,0.7,19,134,12
20230526,12,0.72,19,138,11
20230526,13,0.74,22,133,10
20230526,14,0.7,20,145,11
20230526,15,0.69,24,143,10
20230526,16,0.7,29,147,9
20230526,17,0.76,29,150,10
20230526,18,0.83,30,141,9
20230526,19,0.75,26,133,9
20230526,20,0.7,23,123,9
20230526,21,0.71,18,131,9
20230526,22,0.72,17,116,9
20230526,23,0.72,16,99,9
20230527,0,0.69,17,86,9
20230527,1,0.6,16,76,9
20230527,2,0.54,15,64,9
20230527,3,0.46,13,55,9
20230527,4,0.42,12,47,8
20230527,5,0.41,12,43,8
20230527,6,0.41,12,41,9
20230527,7,0.46,13,41,9
20230527,8,0.47,14,39,8
20230527,9,0.51,14,40,8
20230527,10,0.52,14,43,7
20230527,11,0.52,13,50,7
20230527,12,0.54,13,59,7
20230527,13,0.52,12,66,7
20230527,14,0.52,11,72,7
20230527,15,0.55,12,78,7
20230527,16,0.57,12,85,7
20230527,17,0.62,13,79,7
20230527,18,0.64,15,77,7
20230527,19,0.65,16,77,7
20230527,20,0.64,17,72,7
20230527,21,0.69,18,66,8
20230527,22,0.78,19,57,7
20230527,23,0.76,18,53,8
20230528,0,0.7,18,43,7
20230528,1,0.68,19,35,7
20230528,2,0.66,16,35,6
20230528,3,0.68,16,32,6
20230528,4,0.65,15,34,6
20230528,5,0.61,14,34,6
20230528,6,0.64,13,36,6
20230528,7,0.7,14,36,6
20230528,8,0.79,16,35,6
20230528,9,0.85,17,34,6
20230528,10,1.02,23,26,6
20230528,11,1.19,27,24,6
20230528,12,1.33,21,35,6
20230528,13,1.3,22,35,6
20230528,14,1.34,22,35,6
20230528,15,1.38,20,40,6
20230528,16,1.3,22,43,6
20230528,17,1.22,21,45,6
20230528,18,1.29,22,46,6
20230528,19,1.54,21,47,6
20230528,20,1.35,17,47,6
20230528,21,0.7,13,49,6
20230528,22,0.57,12,51,6
20230528,23,0.54,10,58,6
20230529,0,0.5,9,62,6
20230529,1,0.47,8,62,6
20230529,2,0.45,9,59,6
20230529,3,0.53,9,58,6
20230529,4,0.56,8,59,6
20230529,5,0.72,9,52,6
20230529,6,0.86,12,47,6
20230529,7,1.06,15,40,6
20230529,8,1.25,19,32,6
20230529,9,1.05,19,29,6
20230529,10,0.81,17,27,6
20230529,11,0.7,17,32,6
20230529,12,0.64,16,42,6
20230529,13,0.65,14,54,6
20230529,14,0.64,14,69,6
20230529,15,0.59,14,72,6
20230529,16,0.59,15,77,6
20230529,17,0.57,13,86,6
20230529,18,0.59,14,85,6
20230529,19,0.54,14,82,6
20230529,20,0.55,15,77,6
20230529,21,0.56,17,69,8
20230529,22,0.6,17,66,9
20230529,23,0.61,17,61,8
20230530,0,0.65,17,55,8
20230530,1,0.69,18,53,8
20230530,2,0.75,18,53,8
20230530,3,0.78,16,54,8
20230530,4,0.84,17,50,8
20230530,5,0.86,17,50,8
20230530,6,0.88,19,44,8
20230530,7,1,23,37,9
20230530,8,1.06,26,28,9
20230530,9,1.11,27,32,9
20230530,10,0.99,25,38,8
20230530,11,0.89,25,46,8
20230530,12,0.83,21,62,7
20230530,13,0.81,18,78,7
20230530,14,0.78,14,109,7
20230530,15,0.67,11,121,7
20230530,16,0.67,14,115,7
20230530,17,0.72,18,103,7
20230530,18,0.76,24,94,7
20230530,19,0.85,26,86,7
20230530,20,0.86,23,85,7
20230530,21,0.86,20,86,6
20230530,22,0.88,19,84,6
20230530,23,0.89,21,77,6
20230531,0,0.93,22,58,7
20230531,1,0.93,27,42,7
20230531,2,0.95,29,32,7
20230531,3,0.94,30,32,7
20230531,4,0.96,35,28,7
20230531,5,0.93,30,35,7
20230531,6,0.94,32,35,8
20230531,7,0.9,32,47,10
20230531,8,0.79,27,83,13
20230531,9,1.29,20,122,19
20230531,10,1.31,18,143,21
20230531,11,0.99,17,166,17
20230531,12,0.77,14,182,13
20230531,13,0.7,13,188,12
20230531,14,0.59,13,187,10
20230531,15,0.55,14,188,9
20230531,16,0.5,13,187,9
20230531,17,0.47,13,177,9
20230531,18,0.47,13,169,9
20230531,19,0.52,19,160,10
20230531,20,0.6,31,131,11
20230531,21,0.63,41,108,13
20230531,22,0.56,35,90,12
20230531,23,0.53,29,77,12
20230601,0,0.47,21,71,10
20230601,1,0.45,15,61,9
20230601,2,0.41,11,54,8
20230601,3,0.39,11,49,8
20230601,4,0.4,12,44,8
20230601,5,0.4,13,40,8
20230601,6,0.42,15,33,9
20230601,7,0.42,14,37,11
20230601,8,0.42,13,43,11
20230601,9,0.45,14,55,11
20230601,10,0.51,13,82,9
20230601,11,0.54,13,123,9
20230601,12,0.54,11,161,9
20230601,13,0.55,9,179,9
20230601,14,0.54,8,177,8
20230601,15,0.51,7,171,7
20230601,16,0.52,10,170,8
20230601,17,0.51,12,170,7
20230601,18,0.54,10,172,7
20230601,19,0.57,17,161,8
20230601,20,0.61,24,134,8
20230601,21,0.71,28,100,7
20230601,22,0.79,37,78,7
20230601,23,0.84,40,66,8
20230602,0,0.81,40,59,9
20230602,1,0.78,46,53,9
20230602,2,0.72,42,52,9
20230602,3,0.68,37,48,9
20230602,4,0.68,38,41,9
20230602,5,0.71,41,36,9
20230602,6,0.72,41,42,10
20230602,7,0.75,40,57,11
20230602,8,0.64,29,93,14
20230602,9,0.64,23,99,17
20230602,10,0.76,31,87,19
20230602,11,0.8,37,75,17
20230602,12,0.79,34,100,15
20230602,13,0.71,25,141,14
20230602,14,0.62,18,166,13
20230602,15,0.41,15,133,10
20230602,16,0.31,15,107,9
20230602,17,0.33,16,104,10
20230602,18,0.36,17,108,10
20230602,19,0.42,18,109,11
20230602,20,0.4,19,107,11
20230602,21,0.4,21,95,9
20230602,22,0.41,24,82,10
20230602,23,0.42,24,75,11
20230603,0,0.44,25,65,10
20230603,1,0.45,31,54,10
20230603,2,0.45,34,51,10
20230603,3,0.45,32,56,10
20230603,4,0.41,29,64,9
20230603,5,0.41,29,61,9
20230603,6,0.45,34,58,10
20230603,7,0.46,35,57,12
20230603,8,0.45,31,68,13
20230603,9,0.47,25,83,14
20230603,10,0.59,21,103,16
20230603,11,0.57,17,132,14
20230603,12,0.58,14,159,14
20230603,13,0.54,11,178,13
20230603,14,0.45,9,182,11
20230603,15,0.4,13,176,10
20230603,16,0.37,18,167,10
20230603,17,0.35,20,156,9
20230603,18,0.34,22,137,8
20230603,19,0.35,27,120,8
20230603,20,0.39,34,107,9
20230603,21,0.42,40,92,10
20230603,22,0.42,43,85,13
20230603,23,0.42,40,81,20
20230604,0,0.45,50,59,15
20230604,1,0.44,43,61,14
20230604,2,0.45,43,53,13
20230604,3,0.44,43,46,13
20230604,4,0.46,39,44,12
20230604,5,0.5,42,33,11
20230604,6,0.57,41,32,10
20230604,7,0.57,35,42,10
20230604,8,0.57,32,49,10
20230604,9,0.6,31,52,10
20230604,10,0.61,31,53,11
20230604,11,0.59,28,55,11
20230604,12,0.55,22,74,10
20230604,13,0.47,10,116,7
20230604,14,0.4,8,115,7
20230604,15,0.4,8,111,7
20230604,16,0.33,9,104,6
20230604,17,0.31,12,95,7
20230604,18,0.31,12,90,6
20230604,19,0.33,15,80,7
20230604,20,0.34,15,74,7
20230604,21,0.33,10,85,6
20230604,22,0.31,8,85,6
20230604,23,0.31,9,83,7
20230605,0,0.31,8,78,6
20230605,1,0.31,8,74,6
20230605,2,0.31,11,67,7
20230605,3,0.31,10,65,7
20230605,4,0.3,12,63,7
20230605,5,0.31,11,71,8
20230605,6,0.36,12,67,8
20230605,7,0.4,13,71,8
20230605,8,0.49,15,72,9
20230605,9,0.55,16,82,8
20230605,10,0.57,15,99,9
20230605,11,0.44,12,116,8
20230605,12,0.37,9,131,8
20230605,13,0.4,8,143,8
20230605,14,0.39,8,144,7
20230605,15,0.35,10,142,8
20230605,16,0.36,9,142,8
20230605,17,0.36,10,141,7
20230605,18,0.36,12,134,7
20230605,19,0.4,13,120,7
20230605,20,0.4,13,107,7
20230605,21,0.42,12,94,7
20230605,22,0.44,13,83,7
20230605,23,0.44,14,73,8
20230606,0,0.46,16,60,8
20230606,1,0.47,19,52,9
20230606,2,0.51,19,47,9
20230606,3,0.51,20,40,9
20230606,4,0.53,22,32,9
20230606,5,0.55,22,29,9
20230606,6,0.56,22,27,9
20230606,7,0.64,24,28,11
20230606,8,0.65,24,39,12
20230606,9,0.66,26,46,10
20230606,10,0.64,26,66,10
20230606,11,0.56,19,97,9
20230606,12,0.43,13,130,8
20230606,13,0.41,10,142,8
20230606,14,0.41,10,154,8
20230606,15,0.44,12,160,8
20230606,16,0.42,13,161,8
20230606,17,0.41,13,160,8
20230606,18,0.41,14,156,8
20230606,19,0.43,20,144,8
20230606,20,0.49,21,127,8
20230606,21,0.46,20,118,9
20230606,22,0.46,21,108,10
20230606,23,0.49,20,103,10
20230607,0,0.51,16,106,10
20230607,1,0.51,17,100,10
20230607,2,0.5,18,91,11
20230607,3,0.52,18,86,11
20230607,4,0.52,18,83,12
20230607,5,0.55,18,83,11
20230607,6,0.56,18,86,11
20230607,7,0.55,22,78,12
20230607,8,0.51,20,84,11
20230607,9,0.5,16,97,11
20230607,10,0.49,14,114,10
20230607,11,0.49,11,132,10
20230607,12,0.43,10,151,10
20230607,13,0.45,11,160,10
20230607,14,0.41,12,159,10
20230607,15,0.43,15,155,10
20230607,16,0.43,15,155,10
20230607,17,0.43,15,157,9
20230607,18,0.43,15,150,8
20230607,19,0.47,15,146,10
20230607,20,0.57,18,135,10
20230607,21,0.51,18,121,10
20230607,22,0.46,17,109,9
20230607,23,0.45,18,96,10
20230608,0,0.46,21,85,11
20230608,1,0.42,18,87,11
20230608,2,0.4,16,89,10
20230608,3,0.37,16,86,10
20230608,4,0.37,15,84,11
20230608,5,0.37,16,82,10
20230608,6,0.4,18,76,14
20230608,7,0.42,18,78,10
20230608,8,0.45,17,81,10
20230608,9,0.47,14,86,11
20230608,10,0.5,14,104,11
20230608,11,0.53,13,136,12
20230608,12,0.51,12,173,11
20230608,13,0.46,9,191,11
20230608,14,0.37,8,182,10
20230608,15,0.35,8,181,9
20230608,16,0.3,9,174,8
20230608,17,0.31,12,166,8
20230608,18,0.3,12,154,7
20230608,19,0.32,16,141,8
20230608,20,0.36,27,120,9
20230608,21,0.46,36,84,9
20230608,22,0.6,49,51,9
20230608,23,0.64,57,33,9
20230609,0,0.63,62,42,14
20230609,1,0.49,51,76,14
20230609,2,0.44,31,101,13
20230609,3,0.42,23,106,11
20230609,4,0.46,21,106,11
20230609,5,0.46,20,110,10
20230609,6,0.46,25,105,11
20230609,7,0.54,32,92,12
20230609,8,0.61,37,89,13
20230609,9,0.61,27,114,12
20230609,10,0.6,18,149,12
20230609,11,0.55,13,174,11
20230609,12,0.5,9,189,11
20230609,13,0.42,7,191,10
20230609,14,0.37,6,187,10
20230609,15,0.35,7,189,10
20230609,16,0.32,7,188,9
20230609,17,0.34,8,192,9
20230609,18,0.35,10,191,9
20230609,19,0.41,18,176,10
20230609,20,0.5,33,141,10
20230609,21,0.75,59,77,10
20230609,22,0.75,63,60,12
20230609,23,0.64,66,62,12
20230610,0,0.61,54,69,13
20230610,1,0.6,57,56,13
20230610,2,0.66,80,25,12
20230610,3,0.65,66,32,11
20230610,4,0.58,40,44,10
20230610,5,0.64,42,38,10
20230610,6,0.71,54,26,12
20230610,7,0.75,51,31,12
20230610,8,0.81,43,52,13
20230610,9,0.8,29,89,14
20230610,10,0.7,23,130,14
20230610,11,0.69,21,160,14
20230610,12,0.74,18,192,14
20230610,13,0.81,17,210,15
20230610,14,0.86,15,227,13
20230610,15,0.84,15,244,13
20230610,16,0.74,13,241,12
20230610,17,0.56,12,228,11
20230610,18,0.49,12,221,11
20230610,19,0.5,17,204,10
20230610,20,0.49,22,181,10
20230610,21,0.53,26,160,11
20230610,22,0.51,22,151,14
20230610,23,0.53,25,122,11
20230611,0,0.5,24,105,11
